Agent,attribute,value,intra_p,excl_p,v_score
Skyvern,connection-js_downlink,9.05,0.0097,1.0,0.0097
Skyvern,connection-js_downlink,7.4,0.0049,1.0,0.0049
Skyvern,connection-js_downlink,9.95,0.0049,0.9991,0.0049
Skyvern,connection-js_downlink,4,0.0049,1.0,0.0049
Skyvern,window_screenX,0,1.0,0.3857,0.3857
Skyvern,cookie_behavior,PARTIAL_REUSE_COOKIE,1.0,1.0,1.0
BrowserUse_CLOUD,iframeChrome,object,1.0,0.1361,0.1361
BrowserUse_CLOUD,userAgentData_mobile,False,0.6641,0.4291,0.285
BrowserUse_CLOUD,userAgentData_mobile,MISSING,0.3359,0.5709,0.1918
BrowserUse_CLOUD,chromeRuntimeProps,NOT_SUPPORTED,0.6641,0.3744,0.2486
BrowserUse_CLOUD,chromeRuntimeProps,MISSING,0.3359,0.6256,0.2102
BrowserUse_CLOUD,audioContext_sampleRate,48000,0.9922,0.4517,0.4482
BrowserUse_CLOUD,audioContext_sampleRate,44100,0.0078,0.5483,0.0043
BrowserUse_CLOUD,permissions_midi,denied,1.0,0.7987,0.7987
BrowserUse_CLOUD,host,api.example.org,1.0,0.0,0.0
BrowserUse_CLOUD,permissions_geolocation,denied,1.0,0.7987,0.7987
BrowserUse_CLOUD,dnt,MISSING,1.0,0.0403,0.0403
BrowserUse_CLOUD,priority,MISSING,1.0,0.6852,0.6852
BrowserUse_CLOUD,signature,MISSING,1.0,0.0523,0.0523
BrowserUse_CLOUD,screen_left,MISSING,1.0,0.1361,0.1361
BrowserUse_CLOUD,doNotTrack,NC,0.9062,0.058,0.0525
BrowserUse_CLOUD,doNotTrack,yes,0.0938,0.9638,0.0904
BrowserUse_CLOUD,permissions_background-sync,denied,1.0,0.7987,0.7987
BrowserUse_CLOUD,detailChrome_loadTimes,37,1.0,0.1884,0.1884
BrowserUse_CLOUD,sec-fetch-mode,cors,1.0,0.0,0.0
BrowserUse_CLOUD,battery_onchargingchange,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,origin,https://example.org,0.1562,0.8527,0.1332
BrowserUse_CLOUD,origin,https://site4.example.org,0.1562,0.88,0.1375
BrowserUse_CLOUD,origin,https://site8.example.org,0.1562,0.88,0.1375
BrowserUse_CLOUD,origin,https://site1.example.org,0.0781,0.9138,0.0714
BrowserUse_CLOUD,origin,https://site2.example.org,0.0781,0.913,0.0713
BrowserUse_CLOUD,origin,https://site5.example.org,0.0781,0.913,0.0713
BrowserUse_CLOUD,origin,https://site6.example.org,0.0781,0.9082,0.071
BrowserUse_CLOUD,origin,https://site9.example.org,0.0781,0.9171,0.0716
BrowserUse_CLOUD,origin,https://site3.example.org,0.0703,0.9018,0.0634
BrowserUse_CLOUD,origin,https://site7.example.org,0.0703,0.9203,0.0647
BrowserUse_CLOUD,screen_availLeft,0,0.5781,0.182,0.1052
BrowserUse_CLOUD,screen_availLeft,-235,0.25,0.9807,0.2452
BrowserUse_CLOUD,screen_availLeft,-384,0.1641,0.9847,0.1616
BrowserUse_CLOUD,screen_availLeft,1920,0.0078,0.9589,0.0075
BrowserUse_CLOUD,content-length,36369.0,0.0391,0.9976,0.039
BrowserUse_CLOUD,content-length,36370.0,0.0391,0.9992,0.039
BrowserUse_CLOUD,content-length,36374.0,0.0312,1.0,0.0312
BrowserUse_CLOUD,content-length,36361.0,0.0312,0.9992,0.0312
BrowserUse_CLOUD,content-length,36367.0,0.0312,0.9984,0.0312
BrowserUse_CLOUD,content-length,36343.0,0.0312,0.9984,0.0312
BrowserUse_CLOUD,content-length,36326.0,0.0234,0.9992,0.0234
BrowserUse_CLOUD,content-length,36339.0,0.0234,0.9984,0.0234
BrowserUse_CLOUD,content-length,34993.0,0.0234,0.9984,0.0234
BrowserUse_CLOUD,content-length,35001.0,0.0234,0.9984,0.0234
BrowserUse_CLOUD,content-length,34950.0,0.0234,0.9984,0.0234
BrowserUse_CLOUD,content-length,34982.0,0.0234,0.9992,0.0234
BrowserUse_CLOUD,content-length,34994.0,0.0234,0.9992,0.0234
BrowserUse_CLOUD,content-length,36320.0,0.0156,0.9984,0.0156
BrowserUse_CLOUD,content-length,36338.0,0.0156,0.9984,0.0156
BrowserUse_CLOUD,content-length,36362.0,0.0156,0.9968,0.0156
BrowserUse_CLOUD,content-length,36349.0,0.0156,1.0,0.0156
BrowserUse_CLOUD,content-length,36340.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,36348.0,0.0156,1.0,0.0156
BrowserUse_CLOUD,content-length,36337.0,0.0156,1.0,0.0156
BrowserUse_CLOUD,content-length,36342.0,0.0156,0.9976,0.0156
BrowserUse_CLOUD,content-length,36350.0,0.0156,1.0,0.0156
BrowserUse_CLOUD,content-length,36381.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,35000.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,36341.0,0.0156,1.0,0.0156
BrowserUse_CLOUD,content-length,36328.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,36327.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,36379.0,0.0156,0.9976,0.0156
BrowserUse_CLOUD,content-length,36360.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,34990.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,34987.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,34956.0,0.0156,0.9992,0.0156
BrowserUse_CLOUD,content-length,34988.0,0.0156,0.9952,0.0155
BrowserUse_CLOUD,content-length,34989.0,0.0156,0.9976,0.0156
BrowserUse_CLOUD,content-length,34891.0,0.0156,0.9976,0.0156
BrowserUse_CLOUD,content-length,36307.0,0.0078,0.9984,0.0078
BrowserUse_CLOUD,content-length,36298.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36017.0,0.0078,0.9863,0.0077
BrowserUse_CLOUD,content-length,36223.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36345.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36301.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36344.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36373.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,36368.0,0.0078,0.9976,0.0078
BrowserUse_CLOUD,content-length,36372.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36376.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36375.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,36300.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,36292.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36321.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36171.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36333.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,36313.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36366.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,36380.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36213.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36291.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,36336.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34958.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34981.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34951.0,0.0078,0.9984,0.0078
BrowserUse_CLOUD,content-length,34998.0,0.0078,0.9984,0.0078
BrowserUse_CLOUD,content-length,34955.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34959.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,34961.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34921.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,34964.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34830.0,0.0078,0.9984,0.0078
BrowserUse_CLOUD,content-length,34900.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34933.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,content-length,34992.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,content-length,34986.0,0.0078,0.9968,0.0078
BrowserUse_CLOUD,connection-js_saveData,False,1.0,0.1361,0.1361
BrowserUse_CLOUD,webGLRendererException,t7TqrxctHGyb,0.6641,0.463,0.3074
BrowserUse_CLOUD,webGLRendererException,MISSING,0.3359,0.6795,0.2283
BrowserUse_CLOUD,connection,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,multiMediaDevices_micros,1,0.9531,0.2222,0.2118
BrowserUse_CLOUD,multiMediaDevices_micros,0,0.0469,0.7802,0.0366
BrowserUse_CLOUD,cf-visitor,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,client_height,127,0.3125,0.818,0.2556
BrowserUse_CLOUD,client_height,2352,0.2734,0.9662,0.2642
BrowserUse_CLOUD,client_height,2399,0.2109,0.9879,0.2084
BrowserUse_CLOUD,client_height,2388,0.0781,0.9984,0.078
BrowserUse_CLOUD,client_height,2370,0.0469,1.0,0.0469
BrowserUse_CLOUD,client_height,2418,0.0234,1.0,0.0234
BrowserUse_CLOUD,client_height,27,0.0234,0.9267,0.0217
BrowserUse_CLOUD,client_height,2406,0.0156,1.0,0.0156
BrowserUse_CLOUD,client_height,2362,0.0078,0.938,0.0073
BrowserUse_CLOUD,client_height,2437,0.0078,1.0,0.0078
BrowserUse_CLOUD,buildID,NOT_SUPPORTED,1.0,0.1361,0.1361
BrowserUse_CLOUD,cf-ray,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,detailChrome,SUPPORTED,1.0,0.1361,0.1361
BrowserUse_CLOUD,sec-ch-ua-platform,"""macOS""",0.6328,0.8688,0.5498
BrowserUse_CLOUD,sec-ch-ua-platform,"""Windows""",0.3594,0.942,0.3385
BrowserUse_CLOUD,sec-ch-ua-platform,"""Linux""",0.0078,0.3655,0.0029
BrowserUse_CLOUD,detailChrome_csi,37,1.0,0.1884,0.1884
BrowserUse_CLOUD,permissions_persistent-storage,denied,1.0,0.7987,0.7987
BrowserUse_CLOUD,userAgentData_wow64,False,0.6641,0.4291,0.285
BrowserUse_CLOUD,userAgentData_wow64,MISSING,0.3359,0.5709,0.1918
BrowserUse_CLOUD,keyboard,"`\[],0123456789=<¥abcdefghijklmnopqrstuvwxyz-.';/",1.0,0.9034,0.9034
BrowserUse_CLOUD,userAgentData_architecture,arm,0.3984,0.967,0.3853
BrowserUse_CLOUD,userAgentData_architecture,MISSING,0.3359,0.5709,0.1918
BrowserUse_CLOUD,userAgentData_architecture,x86,0.2656,0.496,0.1317
BrowserUse_CLOUD,audioFormats_audio/x-mpegurl,maybe,1.0,0.1884,0.1884
BrowserUse_CLOUD,detailChrome_app,35,1.0,0.1884,0.1884
BrowserUse_CLOUD,resOverflow,SUPPORTED,1.0,0.0,0.0
BrowserUse_CLOUD,audioFormats_audio/flac,probably,1.0,0.1361,0.1361
BrowserUse_CLOUD,productSub,20030107,1.0,0.1361,0.1361
BrowserUse_CLOUD,connection-js_type,MISSING,1.0,0.1047,0.1047
BrowserUse_CLOUD,connection-js_effectiveType,4g,1.0,0.1634,0.1634
BrowserUse_CLOUD,accept-encoding,"gzip, deflate, br, zstd",1.0,0.0403,0.0403
BrowserUse_CLOUD,screen_depth,24,0.6172,0.2101,0.1297
BrowserUse_CLOUD,screen_depth,30,0.3828,0.9557,0.3659
BrowserUse_CLOUD,permissions_magnetometer,denied,1.0,0.7987,0.7987
BrowserUse_CLOUD,cf-connecting-ip,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,screen_width,1920,0.5,0.3205,0.1602
BrowserUse_CLOUD,screen_width,1512,0.3828,0.9557,0.3659
BrowserUse_CLOUD,screen_width,1536,0.1094,0.9928,0.1086
BrowserUse_CLOUD,screen_width,2560,0.0078,0.9855,0.0077
BrowserUse_CLOUD,referer,INTERNAL,1.0,0.0403,0.0403
BrowserUse_CLOUD,signature-input,MISSING,1.0,0.0523,0.0523
BrowserUse_CLOUD,screen_top,MISSING,1.0,0.1361,0.1361
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.97|Google Chrome:144.0.7559.97|Not(A:Brand:8.0.0.0,0.4297,0.9702,0.4169
BrowserUse_CLOUD,userAgentData_fullVersionList,MISSING,0.3359,0.537,0.1804
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.110|Google Chrome:144.0.7559.110|Not(A:Brand:8.0.0.0,0.0938,0.9928,0.0931
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.60|Google Chrome:144.0.7559.60|Not(A:Brand:8.0.0.0,0.0781,0.9992,0.0781
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.109|Google Chrome:144.0.7559.109|Not(A:Brand:8.0.0.0,0.0234,0.9984,0.0234
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.96|Google Chrome:144.0.7559.96|Not(A:Brand:8.0.0.0,0.0156,0.7182,0.0112
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.59|Google Chrome:144.0.7559.59|Not(A:Brand:8.0.0.0,0.0156,0.9984,0.0156
BrowserUse_CLOUD,userAgentData_fullVersionList,Chromium:144.0.7559.98|Google Chrome:144.0.7559.98|Not(A:Brand:8.0.0.0,0.0078,0.9992,0.0078
BrowserUse_CLOUD,window_device_pixel_ratio,1.0,0.5078,0.1047,0.0532
BrowserUse_CLOUD,window_device_pixel_ratio,2.0,0.3828,0.9557,0.3659
BrowserUse_CLOUD,window_device_pixel_ratio,1.25,0.1094,0.9928,0.1086
BrowserUse_CLOUD,battery,SUPPORTED,1.0,0.1361,0.1361
BrowserUse_CLOUD,resOverflow_depth,8931,0.6641,0.9525,0.6325
BrowserUse_CLOUD,resOverflow_depth,8921,0.3047,0.9952,0.3032
BrowserUse_CLOUD,resOverflow_depth,8908,0.0234,0.9839,0.0231
BrowserUse_CLOUD,resOverflow_depth,8919,0.0078,0.9718,0.0076
BrowserUse_CLOUD,battery_onchargingtimechange,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,userAgentData_brands,Chromium:144|Google Chrome:144|Not(A:Brand:8,0.6641,0.6731,0.447
BrowserUse_CLOUD,userAgentData_brands,MISSING,0.3359,0.5709,0.1918
BrowserUse_CLOUD,screen_height,1080,0.5,0.3205,0.1602
BrowserUse_CLOUD,screen_height,982,0.3828,0.9557,0.3659
BrowserUse_CLOUD,screen_height,864,0.1094,0.9928,0.1086
BrowserUse_CLOUD,screen_height,1440,0.0078,0.9855,0.0077
BrowserUse_CLOUD,userAgentData_formFactors,Desktop,0.6641,0.463,0.3074
BrowserUse_CLOUD,userAgentData_formFactors,MISSING,0.3359,0.537,0.1804
BrowserUse_CLOUD,sec-ch-ua,"""Not(A:Brand"";v=""8"", ""Chromium"";v=""144"", ""Google Chrome"";v=""144""",1.0,0.5556,0.5556
BrowserUse_CLOUD,upgrade-insecure-requests,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,multiMediaDevices_speakers,1,1.0,0.3543,0.3543
BrowserUse_CLOUD,permissions_push,NOT_SUPPORTED,1.0,0.1361,0.1361
BrowserUse_CLOUD,permissions_notifications,granted,1.0,0.7987,0.7987
BrowserUse_CLOUD,permissions_clipboard-write,denied,1.0,0.7987,0.7987
BrowserUse_CLOUD,userAgentData,SUPPORTED,0.6641,0.4291,0.285
BrowserUse_CLOUD,userAgentData,MISSING,0.3359,0.6795,0.2283
BrowserUse_CLOUD,hardwareConcurrency,8,0.25,0.2842,0.0711
BrowserUse_CLOUD,hardwareConcurrency,10,0.1797,0.9807,0.1762
BrowserUse_CLOUD,hardwareConcurrency,12,0.1719,0.9815,0.1687
BrowserUse_CLOUD,hardwareConcurrency,16,0.1484,0.9911,0.1471
BrowserUse_CLOUD,hardwareConcurrency,14,0.0938,0.9952,0.0933
BrowserUse_CLOUD,hardwareConcurrency,20,0.0234,0.996,0.0233
BrowserUse_CLOUD,hardwareConcurrency,32,0.0234,0.8325,0.0195
BrowserUse_CLOUD,hardwareConcurrency,11,0.0234,1.0,0.0234
BrowserUse_CLOUD,hardwareConcurrency,4,0.0234,0.9984,0.0234
BrowserUse_CLOUD,hardwareConcurrency,24,0.0156,0.9976,0.0156
BrowserUse_CLOUD,hardwareConcurrency,6,0.0156,0.9984,0.0156
BrowserUse_CLOUD,hardwareConcurrency,22,0.0078,0.9984,0.0078
BrowserUse_CLOUD,hardwareConcurrency,36,0.0078,1.0,0.0078
BrowserUse_CLOUD,hardwareConcurrency,28,0.0078,1.0,0.0078
BrowserUse_CLOUD,hardwareConcurrency,2,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_chargingTime,0,0.4688,0.351,0.1646
BrowserUse_CLOUD,battery_chargingTime,MISSING,0.4609,0.7713,0.3555
BrowserUse_CLOUD,battery_chargingTime,2100,0.0156,1.0,0.0156
BrowserUse_CLOUD,battery_chargingTime,8040,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_chargingTime,3420,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_chargingTime,4200,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_chargingTime,60,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_chargingTime,1680,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_chargingTime,3660,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_chargingTime,1380,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_charging,True,0.6797,0.215,0.1461
BrowserUse_CLOUD,battery_charging,False,0.3203,0.9211,0.295
BrowserUse_CLOUD,battery_dischargingTime,MISSING,0.7266,0.0725,0.0526
BrowserUse_CLOUD,battery_dischargingTime,72000,0.0156,1.0,0.0156
BrowserUse_CLOUD,battery_dischargingTime,32520,0.0156,1.0,0.0156
BrowserUse_CLOUD,battery_dischargingTime,18900,0.0156,1.0,0.0156
BrowserUse_CLOUD,battery_dischargingTime,6698,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,44640,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,15300,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,22980,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,2411,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,11983,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,5100,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,5640,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,19500,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,36120,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,25260,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,8580,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,23640,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,8681,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,41280,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,5053,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,9300,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,26880,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,6960,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,53580,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,51960,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,5340,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,4440,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,51540,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,3060,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,13680,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,2813,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,26220,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_dischargingTime,24900,0.0078,1.0,0.0078
BrowserUse_CLOUD,navigator_properties_hash,0hJQU7oFxO65,0.9922,0.9034,0.8963
BrowserUse_CLOUD,navigator_properties_hash,XY0_CstcP1u9,0.0078,0.3655,0.0029
BrowserUse_CLOUD,audioFormats_audio/3gpp,MISSING,1.0,0.1659,0.1659
BrowserUse_CLOUD,cf-ipcountry,MISSING,1.0,0.0,0.0
BrowserUse_CLOUD,userAgentData_bitness,64,0.6641,0.463,0.3074
BrowserUse_CLOUD,userAgentData_bitness,MISSING,0.3359,0.537,0.1804
BrowserUse_CLOUD,plugins,Plugin 0: PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 1: Chrome PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 2: Chromium PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 3: Microsoft Edge PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 4: WebKit built-in PDF; Portable Document Format; internal-pdf-viewer. ,1.0,0.339,0.339
BrowserUse_CLOUD,window_outer_height,1055,0.25,0.9807,0.2452
BrowserUse_CLOUD,window_outer_height,823,0.2031,0.9791,0.1989
BrowserUse_CLOUD,window_outer_height,887,0.1797,0.9767,0.1755
BrowserUse_CLOUD,window_outer_height,1030,0.1641,0.9847,0.1616
BrowserUse_CLOUD,window_outer_height,816,0.1094,0.9928,0.1086
BrowserUse_CLOUD,window_outer_height,1040,0.0859,0.9895,0.085
BrowserUse_CLOUD,window_outer_height,1408,0.0078,1.0,0.0078
BrowserUse_CLOUD,deviceMemory,8.0,0.9922,0.1361,0.135
BrowserUse_CLOUD,deviceMemory,4.0,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_level,1,0.4844,0.4243,0.2055
BrowserUse_CLOUD,battery_level,0.99,0.0469,0.9718,0.0456
BrowserUse_CLOUD,battery_level,0.98,0.0391,0.9283,0.0363
BrowserUse_CLOUD,battery_level,0.8,0.0312,0.9952,0.0311
BrowserUse_CLOUD,battery_level,0.96,0.0234,0.9928,0.0233
BrowserUse_CLOUD,battery_level,0.91,0.0234,0.9992,0.0234
BrowserUse_CLOUD,battery_level,0.69,0.0234,1.0,0.0234
BrowserUse_CLOUD,battery_level,0.38,0.0156,0.9984,0.0156
BrowserUse_CLOUD,battery_level,0.79,0.0156,0.9984,0.0156
BrowserUse_CLOUD,battery_level,0.76,0.0156,0.9984,0.0156
BrowserUse_CLOUD,battery_level,0,0.0156,0.9984,0.0156
BrowserUse_CLOUD,battery_level,0.89,0.0156,0.9968,0.0156
BrowserUse_CLOUD,battery_level,0.66,0.0156,0.9984,0.0156
BrowserUse_CLOUD,battery_level,0.67,0.0156,0.9984,0.0156
BrowserUse_CLOUD,battery_level,0.93,0.0156,0.9952,0.0155
BrowserUse_CLOUD,battery_level,0.85,0.0078,0.9984,0.0078
BrowserUse_CLOUD,battery_level,0.28,0.0078,0.9976,0.0078
BrowserUse_CLOUD,battery_level,0.47,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.59,0.0078,0.9976,0.0078
BrowserUse_CLOUD,battery_level,0.46,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.16,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_level,0.19,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_level,0.39,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.5,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_level,0.31,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.92,0.0078,0.9976,0.0078
BrowserUse_CLOUD,battery_level,0.45,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.72,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_level,0.87,0.0078,0.996,0.0078
BrowserUse_CLOUD,battery_level,0.78,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.06,0.0078,1.0,0.0078
BrowserUse_CLOUD,battery_level,0.97,0.0078,0.9903,0.0077
BrowserUse_CLOUD,battery_level,0.94,0.0078,0.9871,0.0077
BrowserUse_CLOUD,battery_level,0.35,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.36,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.68,0.0078,0.9976,0.0078
BrowserUse_CLOUD,battery_level,0.29,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.65,0.0078,0.9976,0.0078
BrowserUse_CLOUD,battery_level,0.83,0.0078,0.9992,0.0078
BrowserUse_CLOUD,battery_level,0.57,0.0078,0.9976,0.0078
BrowserUse_CLOUD,battery_level,0.01,0.0078,0.9992,0.0078
BrowserUse_CLOUD,sec-fetch-site,same-site,1.0,0.0,0.0
BrowserUse_CLOUD,resOverflow_errorStacklength,924,0.5078,0.9308,0.4726
BrowserUse_CLOUD,resOverflow_errorStacklength,1008,0.3359,0.8003,0.2689
BrowserUse_CLOUD,resOverflow_errorStacklength,864,0.1562,0.9799,0.1531
BrowserUse_CLOUD,window_inner_width,1920,0.5,0.789,0.3945
BrowserUse_CLOUD,window_inner_width,1512,0.2031,0.9791,0.1989
BrowserUse_CLOUD,window_inner_width,1436,0.1797,0.9767,0.1755
BrowserUse_CLOUD,window_inner_width,1536,0.1094,0.9928,0.1086
BrowserUse_CLOUD,window_inner_width,2494,0.0078,1.0,0.0078
BrowserUse_CLOUD,connection-js,SUPPORTED,1.0,0.1361,0.1361
BrowserUse_CLOUD,alt-used,MISSING,1.0,0.0153,0.0153
BrowserUse_CLOUD,userAgent-js,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",0.6328,0.9364,0.5926
BrowserUse_CLOUD,userAgent-js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",0.3594,0.967,0.3475
BrowserUse_CLOUD,userAgent-js,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",0.0078,0.6522,0.0051
BrowserUse_CLOUD,detailChrome_sendMessage,59,1.0,0.2287,0.2287
BrowserUse_CLOUD,hasChrome,True,1.0,0.1361,0.1361
BrowserUse_CLOUD,connection-js_rtt,200,0.5547,0.934,0.5181
BrowserUse_CLOUD,connection-js_rtt,150,0.4453,0.8768,0.3905
BrowserUse_CLOUD,permissions,SUPPORTED,1.0,0.0,0.0
